name;origin;destination;length;oneway;harassmentRisk;geometry;weights;edges;node
Calle 20;(-75.5867881, 6.2234169);(-75.58646, 6.2233237);37.72;False;0.9029294865031664;LINESTRING (-75.58678810000001 6.2234169, -75.58646 6.2233237);0.9029294865031663;[['-75.5867881, 6.2234169'],[-75.58646, 6.2233237]];['-75.5867881, 6.2234169']
Calle 20;(-75.5867881, 6.2234169);(-75.5877618, 6.2236493);110.702;False;0.9029294865031664;LINESTRING (-75.58678810000001 6.2234169, -75.5871358 6.2234928, -75.5874166 6.223563, -75.5877618 6.2236493);0.9029294865031664;[['-75.5867881, 6.2234169'],[-75.5877618, 6.2236493]];['-75.5867881, 6.2234169']
Calle 20;(-75.5854756, 6.2230731);(-75.5854226, 6.2230544);6.217;False;0.9044609116551544;LINESTRING (-75.5854756 6.2230731, -75.5854226 6.2230544);0.9044609116551544;[['-75.5854756, 6.2230731'],[-75.5854226, 6.2230544]];['-75.5854756, 6.2230731']
Calle 20;(-75.5854756, 6.2230731);(-75.5858744, 6.2231789);45.626;False;0.9029294865031664;LINESTRING (-75.5854756 6.2230731, -75.58587439999999 6.2231789);0.9029294865031664;[['-75.5854756, 6.2230731'],[-75.5858744, 6.2231789]];['-75.5854756, 6.2230731']
Calle 23;(-75.5854756, 6.2230731);(-75.5852632, 6.2234283);45.948;False;0.9029294865031664;LINESTRING (-75.5854756 6.2230731, -75.5852632 6.2234283);0.9029294865031664;[['-75.5854756, 6.2230731'],[-75.5852632, 6.2234283]];['-75.5854756, 6.2230731']
Calle 20;(-75.5814474, 6.222021);(-75.5806193, 6.2217935);94.969;False;0.9059923368071426;LINESTRING (-75.5814474 6.222021, -75.5806193 6.2217935);0.9059923368071426;[['-75.5814474, 6.222021'],[-75.5806193, 6.2217935]];['-75.5814474, 6.222021']
Calle 20;(-75.5814474, 6.222021);(-75.5822889, 6.2222408);96.177;False;0.9059923368071426;LINESTRING (-75.5814474 6.222021, -75.58228889999999 6.2222408);0.9059923368071426;[['-75.5814474, 6.222021'],[-75.5822889, 6.2222408]];['-75.5814474, 6.222021']
Carrera 54;(-75.5814474, 6.222021);(-75.5815861, 6.2215781);51.58;False;0.9059923368071426;LINESTRING (-75.5814474 6.222021, -75.5815861 6.2215781);0.9059923368071426;[['-75.5814474, 6.222021'],[-75.5815861, 6.2215781]];['-75.5814474, 6.222021']
Carrera 54;(-75.5814474, 6.222021);(-75.5812551, 6.2224686);54.449;False;0.9059923368071426;LINESTRING (-75.5814474 6.222021, -75.5814057 6.2220718, -75.58125510000001 6.2224686);0.9059923368071426;[['-75.5814474, 6.222021'],[-75.5812551, 6.2224686]];['-75.5814474, 6.222021']
Calle 30;(-75.5893312, 6.2314641);(-75.5892312, 6.2314672);11.059;True;0.7969770667187625;LINESTRING (-75.5893312 6.2314641, -75.5892312 6.2314672);0.7969770667187623;[['-75.5893312, 6.2314641'],[-75.5892312, 6.2314672]];['-75.5893312, 6.2314641']
Calle 29;(-75.5906319, 6.2305099);(-75.5913334, 6.2305025);77.547;True;0.7630480022338112;LINESTRING (-75.59063190000001 6.2305099, -75.5913334 6.2305025);0.7630480022338112;[['-75.5906319, 6.2305099'],[-75.5913334, 6.2305025]];['-75.5906319, 6.2305099']
Carrera 69B;(-75.5906319, 6.2305099);(-75.5906942, 6.2300442);52.239;True;0.7630480022338112;LINESTRING (-75.59063190000001 6.2305099, -75.5906942 6.2300442);0.7630480022338112;[['-75.5906319, 6.2305099'],[-75.5906942, 6.2300442]];['-75.5906319, 6.2305099']
Calle 29A;(-75.5905469, 6.2310127);(-75.5913463, 6.2309892);88.403;False;0.7630480022338112;LINESTRING (-75.59054690000001 6.2310127, -75.5913463 6.2309892);0.7630480022338112;[['-75.5905469, 6.2310127'],[-75.5913463, 6.2309892]];['-75.5905469, 6.2310127']
Carrera 69B;(-75.5905469, 6.2310127);(-75.5906319, 6.2305099);56.702;True;0.7630480022338112;LINESTRING (-75.59054690000001 6.2310127, -75.590571 6.2308803, -75.5905831 6.2307869, -75.59063190000001 6.2305099);0.7630480022338112;[['-75.5905469, 6.2310127'],[-75.5906319, 6.2305099]];['-75.5905469, 6.2310127']
3671;(-75.6016929, 6.2312154);(-75.601695, 6.23114);8.387;False;0.8999029596469926;LINESTRING (-75.6016929 6.2312154, -75.60169500000001 6.23114);0.8999029596469926;[['-75.6016929, 6.2312154'],[-75.601695, 6.23114]];['-75.6016929, 6.2312154']
Calle 30;(-75.6016929, 6.2312154);(-75.6018618, 6.2312722);19.726;True;0.8999029596469926;LINESTRING (-75.6016929 6.2312154, -75.601749 6.2312306, -75.60186179999999 6.2312722);0.8999029596469926;[['-75.6016929, 6.2312154'],[-75.6018618, 6.2312722]];['-75.6016929, 6.2312154']
3673;(-75.6016983, 6.231024);(-75.6016962, 6.2310984);8.276;False;0.8654775754094889;LINESTRING (-75.6016983 6.231024, -75.60169620000001 6.2310984);0.8654775754094889;[['-75.6016983, 6.231024'],[-75.6016962, 6.2310984]];['-75.6016983, 6.231024']
Calle 30;(-75.6016983, 6.231024);(-75.6014659, 6.2310518);25.97;True;0.8310521911719851;LINESTRING (-75.6016983 6.231024, -75.6016431 6.2310374, -75.6015996 6.2310452, -75.601567 6.2310484, -75.60146589999999 6.2310518);0.8310521911719853;[['-75.6016983, 6.231024'],[-75.6014659, 6.2310518]];['-75.6016983, 6.231024']
Carrera 55;(-75.5798467, 6.2317344);(-75.5798451, 6.2316671);7.486;False;0.7969770667187625;LINESTRING (-75.5798467 6.2317344, -75.5798451 6.2316671);0.7969770667187626;[['-75.5798467, 6.2317344'],[-75.5798451, 6.2316671]];['-75.5798467, 6.2317344']
Calle 30;(-75.5798467, 6.2317344);(-75.5791445, 6.2317601);77.674;True;0.7969770667187625;LINESTRING (-75.5798467 6.2317344, -75.5797002 6.2317415, -75.5791445 6.2317601);0.7969770667187625;[['-75.5798467, 6.2317344'],[-75.5791445, 6.2317601]];['-75.5798467, 6.2317344']
Carrera 55;(-75.579843, 6.2316321);(-75.5798281, 6.2311156);57.456;False;0.7969770667187625;LINESTRING (-75.579843 6.2316321, -75.5798281 6.2311156);0.7969770667187625;[['-75.579843, 6.2316321'],[-75.5798281, 6.2311156]];['-75.579843, 6.2316321']
Carrera 55;(-75.579843, 6.2316321);(-75.5798451, 6.2316671);3.899;False;0.7969770667187625;LINESTRING (-75.579843 6.2316321, -75.5798451 6.2316671);0.7969770667187625;[['-75.579843, 6.2316321'],[-75.5798451, 6.2316671]];['-75.579843, 6.2316321']
Calle 30;(-75.579843, 6.2316321);(-75.5789979, 6.2316554);93.453;True;0.7969770667187625;LINESTRING (-75.579843 6.2316321, -75.5794619 6.2316445, -75.5789979 6.2316554);0.7969770667187626;[['-75.579843, 6.2316321'],[-75.5789979, 6.2316554]];['-75.579843, 6.2316321']
3680;(-75.5791445, 6.2317601);(-75.5790428, 6.2316875);13.84;True;0.7969770667187625;LINESTRING (-75.5791445 6.2317601, -75.5790428 6.2316875);0.7969770667187625;[['-75.5791445, 6.2317601'],[-75.5790428, 6.2316875]];['-75.5791445, 6.2317601']
Calle 30;(-75.5791445, 6.2317601);(-75.5784555, 6.2318084);76.48599999999999;True;0.7969770667187625;LINESTRING (-75.5791445 6.2317601, -75.5786762 6.2317758, -75.5786264 6.2317788, -75.57859070000001 6.231784, -75.5784555 6.2318084);0.7969770667187625;[['-75.5791445, 6.2317601'],[-75.5784555, 6.2318084]];['-75.5791445, 6.2317601']
Calle 30;(-75.5769957, 6.2316732);(-75.5766799, 6.2315777);36.504;True;0.9059923368071426;LINESTRING (-75.5769957 6.2316732, -75.57684740000001 6.2316235, -75.5767608 6.2315984, -75.5766799 6.2315777);0.9059923368071426;[['-75.5769957, 6.2316732'],[-75.5766799, 6.2315777]];['-75.5769957, 6.2316732']
Calle 30;(-75.5766799, 6.2315777);(-75.5762797, 6.2314768);45.638;True;0.7969770667187625;LINESTRING (-75.5766799 6.2315777, -75.5762797 6.2314768);0.7969770667187626;[['-75.5766799, 6.2315777'],[-75.5762797, 6.2314768]];['-75.5766799, 6.2315777']
3684;(-75.5766799, 6.2315777);(-75.5763732, 6.2313892);39.986;True;0.9059923368071426;LINESTRING (-75.5766799 6.2315777, -75.5765148 6.231489, -75.57642989999999 6.231437, -75.57637320000001 6.2313892);0.9059923368071425;[['-75.5766799, 6.2315777'],[-75.5763732, 6.2313892]];['-75.5766799, 6.2315777']
3685;(-75.5763388, 6.2316072);(-75.5759652, 6.2325885);237.106;True;0.7969770667187625;LINESTRING (-75.5763388 6.2316072, -75.5764453 6.231726, -75.5764925 6.2317894, -75.5765346 6.2318628, -75.5765636 6.2319362, -75.57659630000001 6.2320319, -75.576618 6.2322485, -75.5766071 6.2325011, -75.57656179999999 6.2327592, -75.5765037 6.2328802, -75.57646080000001 6.23293, -75.57638350000001 6.2329629, -75.57626670000001 6.2329637, -75.57618189999999 6.2329297, -75.5761004 6.2328473, -75.5759652 6.2325885);0.7969770667187625;[['-75.5763388, 6.2316072'],[-75.5759652, 6.2325885]];['-75.5763388, 6.2316072']
Calle 30;(-75.5763388, 6.2316072);(-75.5772303, 6.2319561);106.023;True;0.7969770667187625;LINESTRING (-75.5763388 6.2316072, -75.57649240000001 6.2316712, -75.5769773 6.2318753, -75.5770413 6.2319009, -75.5771391 6.2319316, -75.5772303 6.2319561);0.7969770667187625;[['-75.5763388, 6.2316072'],[-75.5772303, 6.2319561]];['-75.5763388, 6.2316072']
Calle 30;(-75.5774493, 6.2319934);(-75.5778655, 6.2319962);46.028;True;0.7969770667187625;LINESTRING (-75.5774493 6.2319934, -75.5775534 6.2319989, -75.5776857 6.2320002, -75.5777933 6.2319974, -75.5778655 6.2319962);0.7969770667187625;[['-75.5774493, 6.2319934'],[-75.5778655, 6.2319962]];['-75.5774493, 6.2319934']
Calle 16 A;(-75.5859873, 6.2209194);(-75.5864288, 6.2210434);50.714;False;0.9059923368071426;LINESTRING (-75.5859873 6.2209194, -75.58642879999999 6.2210434);0.9059923368071426;[['-75.5859873, 6.2209194'],[-75.5864288, 6.2210434]];['-75.5859873, 6.2209194']
Calle 16 A;(-75.5859873, 6.2209194);(-75.5855659, 6.2207952);48.586;False;0.9059923368071426;LINESTRING (-75.5859873 6.2209194, -75.58556590000001 6.2207952);0.9059923368071426;[['-75.5859873, 6.2209194'],[-75.5855659, 6.2207952]];['-75.5859873, 6.2209194']
Carrera 65C;(-75.5859873, 6.2209194);(-75.5856867, 6.2219925);123.864;False;0.9059923368071426;LINESTRING (-75.5859873 6.2209194, -75.5856867 6.2219925);0.9059923368071426;[['-75.5859873, 6.2209194'],[-75.5856867, 6.2219925]];['-75.5859873, 6.2209194']
Carrera 65GG;(-75.5873534, 6.2214442);(-75.5873736, 6.2211831);29.186;False;0.9059923368071426;LINESTRING (-75.5873534 6.2214442, -75.5873752 6.2212734, -75.58737360000001 6.2211831);0.9059923368071426;[['-75.5873534, 6.2214442'],[-75.5873736, 6.2211831]];['-75.5873534, 6.2214442']
Carrera 66;(-75.5873534, 6.2214442);(-75.5874804, 6.2217686);38.722;False;0.9059923368071426;LINESTRING (-75.5873534 6.2214442, -75.587422 6.2216063, -75.5874804 6.2217686);0.9059923368071426;[['-75.5873534, 6.2214442'],[-75.5874804, 6.2217686]];['-75.5873534, 6.2214442']
Calle 16 A;(-75.5873534, 6.2214442);(-75.5870845, 6.22123);38.18599999999999;False;0.9059923368071426;LINESTRING (-75.5873534 6.2214442, -75.58722539999999 6.2213319, -75.5871398 6.2212622, -75.5870845 6.22123);0.9059923368071426;[['-75.5873534, 6.2214442'],[-75.5870845, 6.22123]];['-75.5873534, 6.2214442']
Calle 19;(-75.5878336, 6.2232036);(-75.5868969, 6.2229707);106.732;False;0.9059923368071426;LINESTRING (-75.5878336 6.2232036, -75.5868969 6.2229707);0.9059923368071428;[['-75.5878336, 6.2232036'],[-75.5868969, 6.2229707]];['-75.5878336, 6.2232036']
Carrera 66;(-75.5878336, 6.2232036);(-75.5878165, 6.2227638);49.16;False;0.9059923368071426;LINESTRING (-75.5878336 6.2232036, -75.5878426 6.2230312, -75.587834 6.2228435, -75.5878165 6.2227638);0.9059923368071426;[['-75.5878336, 6.2232036'],[-75.5878165, 6.2227638]];['-75.5878336, 6.2232036']
Carrera 66;(-75.5878336, 6.2232036);(-75.5877618, 6.2236493);50.217;False;0.9044609116551544;LINESTRING (-75.5878336 6.2232036, -75.58780299999999 6.2234397, -75.5877618 6.2236493);0.9044609116551544;[['-75.5878336, 6.2232036'],[-75.5877618, 6.2236493]];['-75.5878336, 6.2232036']
Carrera 66;(-75.5874804, 6.2217686);(-75.5876796, 6.2223038);63.455;False;0.9059923368071426;LINESTRING (-75.5874804 6.2217686, -75.5876796 6.2223038);0.9059923368071426;[['-75.5874804, 6.2217686'],[-75.5876796, 6.2223038]];['-75.5874804, 6.2217686']
Calle 17;(-75.5874804, 6.2217686);(-75.5863158, 6.2215006);132.593;False;0.9059923368071426;LINESTRING (-75.5874804 6.2217686, -75.5873795 6.221771, -75.58727330000001 6.2217531, -75.5864311 6.2215238, -75.58631579999999 6.2215006);0.9059923368071426;[['-75.5874804, 6.2217686'],[-75.5863158, 6.2215006]];['-75.5874804, 6.2217686']
Carrera 66;(-75.5874804, 6.2217686);(-75.5873534, 6.2214442);38.722;False;0.9059923368071426;LINESTRING (-75.5874804 6.2217686, -75.587422 6.2216063, -75.5873534 6.2214442);0.9059923368071426;[['-75.5874804, 6.2217686'],[-75.5873534, 6.2214442]];['-75.5874804, 6.2217686']
Carrera 66B;(-75.5874756, 6.2392582);(-75.5874745, 6.2387812);53.04;True;0.7969770667187625;LINESTRING (-75.5874756 6.2392582, -75.5874745 6.2387812);0.7969770667187623;[['-75.5874756, 6.2392582'],[-75.5874745, 6.2387812]];['-75.5874756, 6.2392582']
Calle 33;(-75.5874756, 6.2392582);(-75.5868739, 6.2392766);66.541;True;0.7408086640287274;LINESTRING (-75.5874756 6.2392582, -75.5868739 6.2392766);0.7408086640287274;[['-75.5874756, 6.2392582'],[-75.5868739, 6.2392766]];['-75.5874756, 6.2392582']
Carrera 66B;(-75.5874727, 6.2387506);(-75.5874724, 6.238711);4.403;False;0.7969770667187625;LINESTRING (-75.58747270000001 6.2387506, -75.5874724 6.238711);0.7969770667187625;[['-75.5874727, 6.2387506'],[-75.5874724, 6.238711]];['-75.5874727, 6.2387506']
Calle 32F;(-75.5874727, 6.2387506);(-75.5901358, 6.2386531);294.569;True;0.7969770667187625;LINESTRING (-75.58747270000001 6.2387506, -75.58899049999999 6.2386947, -75.5900922 6.2386547, -75.5901358 6.2386531);0.7969770667187625;[['-75.5874727, 6.2387506'],[-75.5901358, 6.2386531]];['-75.5874727, 6.2387506']
Carrera 66B;(-75.5874709, 6.2384712);(-75.5874711, 6.2385084);4.137;False;0.7969770667187625;LINESTRING (-75.5874709 6.2384712, -75.5874711 6.2385084);0.7969770667187625;[['-75.5874709, 6.2384712'],[-75.5874711, 6.2385084]];['-75.5874709, 6.2384712']
Carrera 66B;(-75.5874709, 6.2384712);(-75.5874707, 6.2384535);1.968;False;0.7969770667187625;LINESTRING (-75.5874709 6.2384712, -75.5874707 6.2384535);0.7969770667187625;[['-75.5874709, 6.2384712'],[-75.5874707, 6.2384535]];['-75.5874709, 6.2384712']
Carrera 65D;(-75.5874709, 6.2384712);(-75.5870224, 6.2386371);53.330000000000005;True;0.7969770667187625;LINESTRING (-75.5874709 6.2384712, -75.5872948 6.2385085, -75.5871684 6.2385558, -75.5870525 6.2386193, -75.5870224 6.2386371);0.7969770667187625;[['-75.5874709, 6.2384712'],[-75.5870224, 6.2386371]];['-75.5874709, 6.2384712']
Carrera 66B;(-75.58745, 6.237038);(-75.5874588, 6.2374809);49.258;False;0.7969770667187625;LINESTRING (-75.58745 6.237038, -75.58745879999999 6.2374809);0.7969770667187625;[['-75.58745, 6.237038'],[-75.5874588, 6.2374809]];['-75.58745, 6.237038']
Calle 32C;(-75.58745, 6.237038);(-75.5869494, 6.2370474);55.345;False;0.7969770667187625;LINESTRING (-75.58745 6.237038, -75.5873584 6.2370401, -75.58694939999999 6.2370474);0.7969770667187625;[['-75.58745, 6.237038'],[-75.5869494, 6.2370474]];['-75.58745, 6.237038']
Calle 32C;(-75.58745, 6.237038);(-75.5879859, 6.2370292);59.245;False;0.7969770667187625;LINESTRING (-75.58745 6.237038, -75.5874707 6.237038, -75.58798590000001 6.2370292);0.7969770667187625;[['-75.58745, 6.237038'],[-75.5879859, 6.2370292]];['-75.58745, 6.237038']
Carrera 66B;(-75.58745, 6.237038);(-75.5874176, 6.2361722);96.346;False;0.7969770667187625;LINESTRING (-75.58745 6.237038, -75.5874286 6.2366083, -75.58741759999999 6.2361722);0.7969770667187625;[['-75.58745, 6.237038'],[-75.5874176, 6.2361722]];['-75.58745, 6.237038']
Calle 32;(-75.5873796, 6.2348427);(-75.5862387, 6.2348668);126.141;False;0.7969770667187625;LINESTRING (-75.58737960000001 6.2348427, -75.5862387 6.2348668);0.7969770667187625;[['-75.5873796, 6.2348427'],[-75.5862387, 6.2348668]];['-75.5873796, 6.2348427']
Carrera 66B;(-75.5873796, 6.2348427);(-75.5873739, 6.234644);22.103;False;0.7969770667187625;LINESTRING (-75.58737960000001 6.2348427, -75.5873739 6.234644);0.7969770667187625;[['-75.5873796, 6.2348427'],[-75.5873739, 6.234644]];['-75.5873796, 6.2348427']
Carrera 66B;(-75.5873796, 6.2348427);(-75.5874176, 6.2361722);147.894;False;0.7969770667187625;LINESTRING (-75.58737960000001 6.2348427, -75.58741759999999 6.2361722);0.7969770667187625;[['-75.5873796, 6.2348427'],[-75.5874176, 6.2361722]];['-75.5873796, 6.2348427']
Calle 31A;(-75.5873665, 6.2343844);(-75.5861896, 6.2344191);130.149;False;0.7969770667187625;LINESTRING (-75.5873665 6.2343844, -75.5861896 6.2344191);0.7969770667187625;[['-75.5873665, 6.2343844'],[-75.5861896, 6.2344191]];['-75.5873665, 6.2343844']
Carrera 66B;(-75.5873665, 6.2343844);(-75.5873535, 6.2339285);50.714;False;0.7969770667187625;LINESTRING (-75.5873665 6.2343844, -75.58735350000001 6.2339285);0.7969770667187626;[['-75.5873665, 6.2343844'],[-75.5873535, 6.2339285]];['-75.5873665, 6.2343844']
Carrera 66B;(-75.5873665, 6.2343844);(-75.5873739, 6.234644);28.878;False;0.7969770667187625;LINESTRING (-75.5873665 6.2343844, -75.5873739 6.234644);0.7969770667187625;[['-75.5873665, 6.2343844'],[-75.5873739, 6.234644]];['-75.5873665, 6.2343844']
Calle 31;(-75.5873535, 6.2339285);(-75.5861186, 6.2339663);136.568;False;0.7969770667187625;LINESTRING (-75.58735350000001 6.2339285, -75.58611860000001 6.2339663);0.7969770667187625;[['-75.5873535, 6.2339285'],[-75.5861186, 6.2339663]];['-75.5873535, 6.2339285']
Carrera 66B;(-75.5873535, 6.2339285);(-75.5873397, 6.2334477);53.484;False;0.7969770667187625;LINESTRING (-75.58735350000001 6.2339285, -75.5873397 6.2334477);0.7969770667187625;[['-75.5873535, 6.2339285'],[-75.5873397, 6.2334477]];['-75.5873535, 6.2339285']
Carrera 66B;(-75.5873535, 6.2339285);(-75.5873665, 6.2343844);50.714;False;0.7969770667187625;LINESTRING (-75.58735350000001 6.2339285, -75.5873665 6.2343844);0.7969770667187626;[['-75.5873535, 6.2339285'],[-75.5873665, 6.2343844]];['-75.5873535, 6.2339285']
Carrera 46;(-75.5692174, 6.2420012);(-75.5686046, 6.2434251);172.223;True;0.9017777359596726;LINESTRING (-75.5692174 6.2420012, -75.5689428 6.2426552, -75.5687307 6.2431497, -75.5686616 6.2433016, -75.5686046 6.2434251);0.9017777359596725;[['-75.5692174, 6.2420012'],[-75.5686046, 6.2434251]];['-75.5692174, 6.2420012']
Carrera 46;(-75.5693087, 6.2420416);(-75.5695395, 6.2415928);56.047;True;0.9017777359596726;LINESTRING (-75.56930869999999 6.2420416, -75.5695395 6.2415928);0.9017777359596726;[['-75.5693087, 6.2420416'],[-75.5695395, 6.2415928]];['-75.5693087, 6.2420416']
Metroplús;(-75.5693087, 6.2420416);(-75.5696701, 6.2411535);106.528;True;0.9017777359596726;LINESTRING (-75.56930869999999 6.2420416, -75.5694944 6.2415768, -75.5696701 6.2411535);0.9017777359596726;[['-75.5693087, 6.2420416'],[-75.5696701, 6.2411535]];['-75.5693087, 6.2420416']
Carrera 46;(-75.5682185, 6.2443839);(-75.5693087, 6.2420416);287.277;True;0.9017777359596726;LINESTRING (-75.5682185 6.2443839, -75.56838689999999 6.2440916, -75.5684195 6.2440342, -75.5684409 6.2439915, -75.5685867 6.2437004, -75.5687308 6.2434087, -75.568971 6.242846, -75.56930869999999 6.2420416);0.9017777359596726;[['-75.5682185, 6.2443839'],[-75.5693087, 6.2420416]];['-75.5682185, 6.2443839']
Calle 44;(-75.5676177, 6.243582);(-75.5671207, 6.243399);58.584;True;0.9017777359596726;LINESTRING (-75.5676177 6.243582, -75.5671207 6.243399);0.9017777359596726;[['-75.5676177, 6.243582'],[-75.5671207, 6.243399]];['-75.5676177, 6.243582']
Carrera 45;(-75.5676177, 6.243582);(-75.5673317, 6.2439187);52.52;True;0.9017777359596726;LINESTRING (-75.5676177 6.243582, -75.5675695 6.2436983, -75.567517 6.2438123, -75.5674949 6.2438453, -75.5674552 6.2438784, -75.5673927 6.2439064, -75.5673317 6.2439187);0.9017777359596726;[['-75.5676177, 6.243582'],[-75.5673317, 6.2439187]];['-75.5676177, 6.243582']
3726;(-75.5676777, 6.2442443);(-75.5674727, 6.2441163);26.759;False;0.9017777359596726;LINESTRING (-75.5676777 6.2442443, -75.5674727 6.2441163);0.9017777359596726;[['-75.5676777, 6.2442443'],[-75.5674727, 6.2441163]];['-75.5676777, 6.2442443']
3727;(-75.5676777, 6.2442443);(-75.5683021, 6.2438178);119.367;True;0.9017777359596726;LINESTRING (-75.5676777 6.2442443, -75.5676311 6.2441815, -75.5675973 6.2440996, -75.5675931 6.2440661, -75.5675912 6.2440257, -75.56761229999999 6.243945, -75.5676283 6.2439141, -75.5676536 6.2438786, -75.5676801 6.2438539, -75.56771809999999 6.2438292, -75.56779779999999 6.2437983, -75.5678566 6.2437878, -75.5679155 6.2437842, -75.5680332 6.2437826, -75.5681518 6.243794, -75.5683021 6.2438178);0.9017777359596727;[['-75.5676777, 6.2442443'],[-75.5683021, 6.2438178]];['-75.5676777, 6.2442443']
3728;(-75.5681168, 6.2443047);(-75.5676777, 6.2442443);52.444;True;0.9017777359596726;LINESTRING (-75.5681168 6.2443047, -75.5680309 6.2443332, -75.5679603 6.2443466, -75.56786289999999 6.2443448, -75.5678027 6.2443275, -75.5677563 6.2443079, -75.5677124 6.2442761, -75.5676777 6.2442443);0.9017777359596726;[['-75.5681168, 6.2443047'],[-75.5676777, 6.2442443]];['-75.5681168, 6.2443047']
